,DEPTH,VP_FRMB,VS_FRMB,RHO_FRMB,PHIE,VSH,VP_FRMO,VS_FRMO,RHO_FRMO
20034,2530.375,3211.0356,1602.8351,2.1954,0.2769,0.1173,3211.0356,1602.8351,2.1954
20035,2530.5,3211.2944,1608.2633,2.1984,0.275,0.0821,3211.2944,1608.2633,2.1984
20036,2530.625,3237.041,1622.7086,2.2131,0.2659,0.0698,3237.041,1622.7086,2.2131
20037,2530.75,3254.1685,1647.8311,2.2394,0.2495,0.0639,3254.1685,1647.8311,2.2394
20038,2530.875,3262.9856,1661.3342,2.2698,0.2306,0.0536,3262.9856,1661.3342,2.2698
20039,2531.0,3266.5378,1664.0474,2.2926,0.2163,0.0658,3266.5378,1664.0474,2.2926
20040,2531.125,3254.4136,1658.4348,2.2967,0.2138,0.0677,3254.4136,1658.4348,2.2967
20041,2531.25,3227.7014,1637.772,2.2803,0.224,0.0567,3227.7014,1637.772,2.2803
20042,2531.375,3196.7366,1610.6051,2.2562,0.239,0.0503,3196.7366,1610.6051,2.2562
20043,2531.5,3180.8245,1600.8699,2.2383,0.2502,0.0296,3180.8245,1600.8699,2.2383
20044,2531.625,3201.946,1592.8744,2.23,0.2553,0.0035,3201.946,1592.8744,2.23
20045,2531.75,3233.3557,1586.6499,2.2274,0.257,0.0,3233.3557,1586.6499,2.2274
20046,2531.875,3230.0229,1581.8727,2.2252,0.2583,0.0,3230.0229,1581.8727,2.2252
20047,2532.0,3228.8508,1576.743,2.2218,0.2604,0.0,3228.8508,1576.743,2.2218
20048,2532.125,3226.6509,1572.7975,2.2186,0.2624,0.013,3226.6509,1572.7975,2.2186
20049,2532.25,3222.6946,1570.3688,2.2168,0.2635,0.0521,3222.6946,1570.3688,2.2168
20050,2532.375,3219.3984,1565.0745,2.2167,0.2636,0.0774,3219.3984,1565.0745,2.2167
20051,2532.5,3219.3484,1555.5696,2.2182,0.2627,0.046,3219.3484,1555.5696,2.2182
20052,2532.625,3221.29,1546.5604,2.2206,0.2612,0.0044,3221.29,1546.5604,2.2206
20053,2532.75,3223.7031,1537.8531,2.2231,0.2596,0.0,3223.7031,1537.8531,2.2231
20054,2532.875,3224.8857,1525.757,2.225,0.2585,0.0,3224.8857,1525.757,2.225
20055,2533.0,3224.6165,1520.3562,2.226,0.2578,0.0,3224.6165,1520.3562,2.226
20056,2533.125,3223.3232,1516.7603,2.2261,0.2578,0.0,3223.3232,1516.7603,2.2261
20057,2533.25,3221.8911,1512.6702,2.2243,0.2589,0.0,3221.8911,1512.6702,2.2243
20058,2533.375,3220.4658,1507.7178,2.2205,0.2613,0.0,3220.4658,1507.7178,2.2205
20059,2533.5,3217.1116,1501.5072,2.2165,0.2637,0.0,3217.1116,1501.5072,2.2165
20060,2533.625,3210.8521,1496.65,2.2142,0.2652,0.0,3210.8521,1496.65,2.2142
20061,2533.75,3198.1406,1495.3325,2.2133,0.2657,0.0,3198.1406,1495.3325,2.2133
20062,2533.875,3182.9055,1495.677,2.2124,0.2663,0.0,3182.9055,1495.677,2.2124
20063,2534.0,3174.3228,1497.3763,2.2102,0.2677,0.0,3174.3228,1497.3763,2.2102
20064,2534.125,3170.5962,1502.4274,2.2075,0.2694,0.0009,3170.5962,1502.4274,2.2075
20065,2534.25,3175.6152,1508.6367,2.2063,0.2701,0.0041,3175.6152,1508.6367,2.2063
20066,2534.375,3185.1609,1511.1411,2.2076,0.2693,0.0185,3185.1609,1511.1411,2.2076
20067,2534.5,3193.3101,1511.9338,2.2107,0.2674,0.0504,3193.3101,1511.9338,2.2107
20068,2534.625,3204.906,1514.5428,2.2136,0.2655,0.0855,3204.906,1514.5428,2.2136
20069,2534.75,3223.4182,1522.8082,2.2151,0.2646,0.1267,3223.4182,1522.8082,2.2151
20070,2534.875,3232.3901,1533.2136,2.2151,0.2646,0.1668,3232.3901,1533.2136,2.2151
20071,2535.0,3233.0229,1538.5457,2.2155,0.2643,0.177,3233.0229,1538.5457,2.2155
20072,2535.125,3232.8508,1546.1492,2.218,0.2628,0.1571,3232.8508,1546.1492,2.218
20073,2535.25,3234.1274,1561.6229,2.2227,0.2599,0.1117,3234.1274,1561.6229,2.2227
20074,2535.375,3232.9355,1582.5265,2.2281,0.2565,0.068,3232.9355,1582.5265,2.2281
20075,2535.5,3232.6262,1594.9297,2.2316,0.2543,0.0377,3232.6262,1594.9297,2.2316
20076,2535.625,3232.5527,1590.0079,2.2326,0.2537,0.0127,3232.5527,1590.0079,2.2326
20077,2535.75,3233.2468,1582.5243,2.2322,0.254,0.0,3233.2468,1582.5243,2.2322
20078,2535.875,3237.9563,1584.746,2.2314,0.2545,0.0141,3237.9563,1584.746,2.2314
20079,2536.0,3249.0981,1600.7831,2.2306,0.255,0.0549,3249.0981,1600.7831,2.2306
20080,2536.125,3265.3445,1624.6847,2.23,0.2554,0.0827,3265.3445,1624.6847,2.23
20081,2536.25,3284.8672,1638.5587,2.2304,0.2551,0.07,3284.8672,1638.5587,2.2304
20082,2536.375,3301.1982,1643.7404,2.2328,0.2536,0.0386,3301.1982,1643.7404,2.2328
20083,2536.5,3309.4458,1659.7004,2.237,0.2509,0.0284,3309.4458,1659.7004,2.237
20084,2536.625,3314.5278,1672.996,2.2422,0.2477,0.0831,3314.5278,1672.996,2.2422
20085,2536.75,3323.3667,1683.9189,2.2476,0.2444,0.1586,3323.3667,1683.9189,2.2476
20086,2536.875,3326.1863,1690.7977,2.2519,0.2417,0.2023,3326.1863,1690.7977,2.2519
20087,2537.0,3316.6448,1684.8395,2.2535,0.2407,0.1695,3316.6448,1684.8395,2.2535
20088,2537.125,3300.7859,1665.6051,2.2522,0.2415,0.0743,3300.7859,1665.6051,2.2522
20089,2537.25,3293.2356,1637.5016,2.2492,0.2434,0.0113,3293.2356,1637.5016,2.2492
20090,2537.375,3299.9622,1622.9833,2.2471,0.2447,0.0,3299.9622,1622.9833,2.2471
20091,2537.5,3304.7832,1622.2979,2.2497,0.2431,0.0121,3304.7832,1622.2979,2.2497
20092,2537.625,3304.8735,1619.5709,2.259,0.2373,0.0314,3304.8735,1619.5709,2.259
20093,2537.75,3311.4346,1612.15,2.2709,0.2299,0.0198,3311.4346,1612.15,2.2709
20094,2537.875,3311.3708,1605.856,2.2795,0.2245,0.0,3311.3708,1605.856,2.2795
20095,2538.0,3295.7473,1601.9059,2.2811,0.2235,0.0,3295.7473,1601.9059,2.2811
20096,2538.125,3280.5369,1595.3875,2.2749,0.2274,0.0085,3280.5369,1595.3875,2.2749
20097,2538.25,3279.2676,1556.8485,2.2627,0.235,0.0531,3279.2676,1556.8485,2.2627
20098,2538.375,3276.7258,1513.7286,2.2494,0.2432,0.1297,3276.7258,1513.7286,2.2494
20099,2538.5,3281.9021,1522.0348,2.2394,0.2495,0.1883,3281.9021,1522.0348,2.2394
20100,2538.625,3307.1492,1516.5621,2.2346,0.2524,0.2143,3307.1492,1516.5621,2.2346
20101,2538.75,3342.9121,1499.8754,2.2358,0.2517,0.2163,3342.9121,1499.8754,2.2358
20102,2538.875,3353.5603,1485.8893,2.2504,0.2426,0.2165,3353.5603,1485.8893,2.2504
20103,2539.0,3327.3242,1483.1095,2.2765,0.2264,0.2179,3327.3242,1483.1095,2.2765
20104,2539.125,3276.4441,1481.2856,2.2932,0.216,0.2401,3276.4441,1481.2856,2.2932
20105,2539.25,3217.4553,1473.0502,2.312,0.2043,0.3354,3217.4553,1473.0502,2.312
20106,2539.375,3163.8718,1477.1354,2.3444,0.1841,0.4839,3163.8718,1477.1354,2.3444
20107,2539.5,3145.8518,1502.7251,2.3756,0.1646,0.5975,3145.8518,1502.7251,2.3756
20108,2539.625,3154.1248,1503.3292,2.396,0.1519,0.6478,3154.1248,1503.3292,2.396
20109,2539.75,3168.4707,1520.5811,2.4139,0.1408,0.6984,3168.4707,1520.5811,2.4139
20110,2539.875,3280.8787,1634.735,2.4407,0.1241,0.7151,3280.8787,1634.735,2.4407
20111,2540.0,3445.5762,1679.2795,2.4682,0.107,0.7013,3445.5762,1679.2795,2.4682
20112,2540.125,3598.0508,1690.7567,2.4838,0.0973,0.6872,3598.0508,1690.7567,2.4838
20113,2540.25,3672.8865,1711.0486,2.4773,0.1013,0.6269,3672.8865,1711.0486,2.4773
20114,2540.375,3659.2786,1740.8757,2.4586,0.113,0.5406,3659.2786,1740.8757,2.4586
20115,2540.5,3653.1526,1727.3242,2.4461,0.1208,0.5235,3653.1526,1727.3242,2.4461
20116,2540.625,3563.605,1673.7008,2.4256,0.1335,0.5127,3563.605,1673.7008,2.4256
20117,2540.75,3379.6411,1631.0206,2.3924,0.1542,0.5002,3379.6411,1631.0206,2.3924
20118,2540.875,3229.2407,1592.2821,2.3688,0.1689,0.4967,3229.2407,1592.2821,2.3688
20119,2541.0,3187.3486,1579.8917,2.3653,0.1711,0.5227,3187.3486,1579.8917,2.3653
20120,2541.125,3155.8748,1603.0038,2.3738,0.1658,0.5772,3155.8748,1603.0038,2.3738
20121,2541.25,3178.6213,1636.0354,2.3863,0.158,0.6228,3178.6213,1636.0354,2.3863
20122,2541.375,3332.2107,1690.4857,2.3972,0.1512,0.5667,3332.2107,1690.4857,2.3972
20123,2541.5,3616.5269,1774.3726,2.396,0.1519,0.4004,3616.5269,1774.3726,2.396
20124,2541.625,3875.0303,1875.3778,2.3795,0.1622,0.2355,3875.0303,1875.3778,2.3795
20125,2541.75,3946.3037,1931.693,2.3534,0.1785,0.1005,3946.3037,1931.693,2.3534
20126,2541.875,3937.6455,1909.6042,2.3393,0.1873,0.0512,3937.6455,1909.6042,2.3393
20127,2542.0,3986.4407,1874.4906,2.3611,0.1737,0.1047,3986.4407,1874.4906,2.3611
20128,2542.125,4073.7244,1829.823,2.4024,0.148,0.2126,4073.7244,1829.823,2.4024
20129,2542.25,4003.3237,1760.7391,2.424,0.1345,0.3263,4003.3237,1760.7391,2.424
20130,2542.375,3702.6279,1651.2827,2.4128,0.1415,0.4143,3702.6279,1651.2827,2.4128
20131,2542.5,3455.8396,1554.4543,2.3856,0.1584,0.4512,3455.8396,1554.4543,2.3856
20132,2542.625,3316.4536,1517.2034,2.3575,0.1759,0.4347,3316.4536,1517.2034,2.3575
20133,2542.75,3178.0559,1487.5769,2.3317,0.192,0.4149,3178.0559,1487.5769,2.3317
20134,2542.875,3090.6448,1454.0553,2.3244,0.1965,0.442,3090.6448,1454.0553,2.3244
20135,2543.0,3079.5093,1420.9252,2.3372,0.1886,0.5071,3079.5093,1420.9252,2.3372
20136,2543.125,3068.0859,1407.1515,2.3508,0.1801,0.5669,3068.0859,1407.1515,2.3508
20137,2543.25,3085.5205,1423.2378,2.3555,0.1772,0.5728,3085.5205,1423.2378,2.3555
20138,2543.375,3135.8911,1454.3358,2.3539,0.1782,0.5202,3135.8911,1454.3358,2.3539
20139,2543.5,3167.2402,1484.5862,2.354,0.1781,0.4908,3167.2402,1484.5862,2.354
20140,2543.625,3170.2134,1500.6431,2.3646,0.1715,0.5334,3170.2134,1500.6431,2.3646
20141,2543.75,3172.3367,1511.5974,2.3818,0.1608,0.5942,3172.3367,1511.5974,2.3818
20142,2543.875,3191.9236,1525.9142,2.3985,0.1504,0.6336,3191.9236,1525.9142,2.3985
20143,2544.0,3256.6826,1530.9257,2.4161,0.1394,0.648,3256.6826,1530.9257,2.4161
20144,2544.125,3331.5317,1524.7556,2.4315,0.1298,0.6596,3331.5317,1524.7556,2.4315
20145,2544.25,3402.9187,1543.4872,2.4342,0.1281,0.6406,3402.9187,1543.4872,2.4342
20146,2544.375,3452.2849,1595.693,2.4185,0.1379,0.5516,3452.2849,1595.693,2.4185
20147,2544.5,3479.0786,1650.4258,2.3976,0.1509,0.454,3479.0786,1650.4258,2.3976
20148,2544.625,3502.7297,1672.3289,2.3867,0.1578,0.4154,3502.7297,1672.3289,2.3867
20149,2544.75,3486.0222,1677.8704,2.3799,0.162,0.4154,3486.0222,1677.8704,2.3799
20150,2544.875,3453.1514,1683.7156,2.3693,0.1686,0.4003,3453.1514,1683.7156,2.3693
20151,2545.0,3434.3792,1675.0237,2.3551,0.1774,0.3687,3434.3792,1675.0237,2.3551
20152,2545.125,3401.6841,1651.9873,2.3369,0.1888,0.3252,3401.6841,1651.9873,2.3369
20153,2545.25,3351.6719,1626.222,2.3207,0.1989,0.2957,3351.6719,1626.222,2.3207
20154,2545.375,3355.3418,1610.636,2.3134,0.2034,0.2752,3355.3418,1610.636,2.3134
20155,2545.5,3339.4175,1604.2886,2.3106,0.2051,0.2698,3339.4175,1604.2886,2.3106
20156,2545.625,3298.1199,1600.351,2.3106,0.2051,0.2989,3298.1199,1600.351,2.3106
20157,2545.75,3284.1499,1600.1721,2.3141,0.2029,0.3233,3284.1499,1600.1721,2.3141
20158,2545.875,3315.6746,1608.5004,2.2945,0.2152,0.3108,3315.6746,1608.5004,2.2945
20159,2546.0,3338.7761,1627.5981,2.2435,0.2469,0.2563,3338.7761,1627.5981,2.2435
20160,2546.125,3388.5637,1662.0806,2.2211,0.2609,0.1752,3388.5637,1662.0806,2.2211
20161,2546.25,3492.5249,1715.8009,2.2374,0.2507,0.126,3492.5249,1715.8009,2.2374
20162,2546.375,3647.9592,1782.208,2.2707,0.23,0.1084,3647.9592,1782.208,2.2707
20163,2546.5,3793.9719,1866.4177,2.3192,0.1998,0.0861,3793.9719,1866.4177,2.3192
20164,2546.625,3875.3945,1938.094,2.372,0.1669,0.0511,3875.3945,1938.094,2.372
20165,2546.75,3955.9202,1990.1598,2.4102,0.1431,0.0167,3955.9202,1990.1598,2.4102
20166,2546.875,4050.1267,2016.1696,2.425,0.1339,0.0016,4050.1267,2016.1696,2.425
20167,2547.0,4105.5254,1967.595,2.4233,0.135,0.005,4105.5254,1967.595,2.4233
20168,2547.125,4114.4966,1927.7312,2.411,0.1426,0.0131,4114.4966,1927.7312,2.411
20169,2547.25,4015.6135,1878.1161,2.3881,0.1568,0.0191,4015.6135,1878.1161,2.3881
20170,2547.375,3814.2866,1813.4108,2.3532,0.1786,0.0232,3814.2866,1813.4108,2.3532
20171,2547.5,3691.7456,1755.5405,2.3112,0.2048,0.0369,3691.7456,1755.5405,2.3112
20172,2547.625,3588.1614,1718.2308,2.2769,0.2261,0.0689,3588.1614,1718.2308,2.2769
20173,2547.75,3526.8438,1708.7565,2.2624,0.2352,0.1039,3526.8438,1708.7565,2.2624
20174,2547.875,3488.4719,1718.7212,2.2718,0.2293,0.118,3488.4719,1718.7212,2.2718
20175,2548.0,3480.2451,1746.1396,2.302,0.2105,0.0912,3480.2451,1746.1396,2.302
20176,2548.125,3567.5532,1803.6179,2.3412,0.1861,0.0345,3567.5532,1803.6179,2.3412
20177,2548.25,3648.0334,1875.9443,2.3736,0.1659,0.0,3648.0334,1875.9443,2.3736
20178,2548.375,3688.0029,1904.3705,2.3886,0.1566,0.0,3688.0029,1904.3705,2.3886
20179,2548.5,3727.676,1895.3408,2.3846,0.1591,0.0,3727.676,1895.3408,2.3846
20180,2548.625,3766.4443,1856.0547,2.3649,0.1713,0.0,3766.4443,1856.0547,2.3649
20181,2548.75,3730.4365,1814.4805,2.3357,0.1895,0.0415,3730.4365,1814.4805,2.3357
20182,2548.875,3672.6187,1789.3173,2.3054,0.2084,0.1348,3672.6187,1789.3173,2.3054
20183,2549.0,3638.6335,1765.8522,2.2809,0.2236,0.174,3638.6335,1765.8522,2.2809
20184,2549.125,3600.1211,1741.9706,2.2636,0.2344,0.1457,3600.1211,1741.9706,2.2636
20185,2549.25,3537.3901,1730.8662,2.2528,0.2411,0.1006,3537.3901,1730.8662,2.2528
20186,2549.375,3467.8137,1732.4723,2.2481,0.2441,0.051,3467.8137,1732.4723,2.2481
20187,2549.5,3427.198,1741.7375,2.2487,0.2437,0.0069,3427.198,1741.7375,2.2487
20188,2549.625,3427.4575,1750.8796,2.2524,0.2414,0.0,3427.4575,1750.8796,2.2524
20189,2549.75,3447.4946,1752.171,2.2568,0.2386,0.0,3447.4946,1752.171,2.2568
20190,2549.875,3460.9575,1741.9397,2.2597,0.2369,0.0,3460.9575,1741.9397,2.2597
20191,2550.0,3458.4551,1720.974,2.2601,0.2366,0.015,3458.4551,1720.974,2.2601
20192,2550.125,3451.3289,1702.2103,2.2594,0.237,0.046,3451.3289,1702.2103,2.2594
20193,2550.25,3433.9465,1693.1744,2.2594,0.237,0.0353,3433.9465,1693.1744,2.2594
20194,2550.375,3390.2979,1687.4821,2.2616,0.2356,0.0,3390.2979,1687.4821,2.2616
20195,2550.5,3324.2773,1683.3334,2.2672,0.2322,0.0203,3324.2773,1683.3334,2.2672
20196,2550.625,3261.8499,1680.7552,2.276,0.2267,0.0555,3261.8499,1680.7552,2.276
20197,2550.75,3229.5847,1678.856,2.2854,0.2208,0.0595,3229.5847,1678.856,2.2854
20198,2550.875,3218.7458,1677.0237,2.2877,0.2194,0.0701,3218.7458,1677.0237,2.2877
20199,2551.0,3228.4866,1676.4908,2.2747,0.2275,0.1347,3228.4866,1676.4908,2.2747
20200,2551.125,3289.2488,1677.3778,2.2499,0.243,0.1888,3289.2488,1677.3778,2.2499
20201,2551.25,3365.1377,1676.4755,2.2239,0.2592,0.1477,3365.1377,1676.4755,2.2239
20202,2551.375,3419.8699,1675.1689,2.2038,0.2717,0.1195,3419.8699,1675.1689,2.2038
20203,2551.5,3423.5491,1675.4023,2.1913,0.2795,0.1284,3423.5491,1675.4023,2.1913
20204,2551.625,3378.4775,1676.5734,2.1844,0.2837,0.1326,3378.4775,1676.5734,2.1844
20205,2551.75,3347.5474,1670.2714,2.1822,0.2851,0.1208,3347.5474,1670.2714,2.1822
20206,2551.875,3322.3745,1659.9791,2.1844,0.2838,0.0941,3322.3745,1659.9791,2.1844
20207,2552.0,3296.2549,1663.5007,2.188,0.2815,0.0682,3296.2549,1663.5007,2.188
20208,2552.125,3273.5193,1670.4364,2.1897,0.2804,0.0601,3273.5193,1670.4364,2.1897
20209,2552.25,3263.2725,1673.1873,2.1891,0.2808,0.065,3263.2725,1673.1873,2.1891
20210,2552.375,3261.394,1671.574,2.1881,0.2814,0.0713,3261.394,1671.574,2.1881
20211,2552.5,3261.7676,1671.0504,2.1879,0.2815,0.0769,3261.7676,1671.0504,2.1879
20212,2552.625,3260.6328,1673.3993,2.1891,0.2808,0.0848,3260.6328,1673.3993,2.1891
20213,2552.75,3261.1619,1675.0698,2.1911,0.2796,0.0909,3261.1619,1675.0698,2.1911
20214,2552.875,3265.354,1675.5035,2.1931,0.2783,0.095,3265.354,1675.5035,2.1931
20215,2553.0,3270.1345,1675.6915,2.1953,0.2769,0.0701,3270.1345,1675.6915,2.1953
20216,2553.125,3280.4346,1676.0369,2.1969,0.2759,0.0171,3280.4346,1676.0369,2.1969
20217,2553.25,3293.7163,1675.4786,2.1977,0.2754,0.0,3293.7163,1675.4786,2.1977
20218,2553.375,3299.0859,1673.3339,2.1976,0.2755,0.0,3299.0859,1673.3339,2.1976
20219,2553.5,3296.5493,1668.1292,2.1976,0.2755,0.0065,3296.5493,1668.1292,2.1976
20220,2553.625,3296.5186,1660.5397,2.1987,0.2748,0.0225,3296.5186,1660.5397,2.1987
20221,2553.75,3296.282,1653.022,2.2001,0.274,0.0494,3296.282,1653.022,2.2001
20222,2553.875,3288.7739,1646.0166,2.2013,0.2732,0.0943,3288.7739,1646.0166,2.2013
20223,2554.0,3276.2566,1641.6661,2.2023,0.2726,0.1221,3276.2566,1641.6661,2.2023
20224,2554.125,3275.3069,1647.2736,2.2023,0.2726,0.1162,3275.3069,1647.2736,2.2023
20225,2554.25,3286.783,1658.9364,2.2008,0.2735,0.1044,3286.783,1658.9364,2.2008
20226,2554.375,3295.0803,1669.8486,2.1978,0.2754,0.1227,3295.0803,1669.8486,2.1978
20227,2554.5,3307.8015,1676.7638,2.1951,0.277,0.1642,3307.8015,1676.7638,2.1951
20228,2554.625,3322.064,1682.0037,2.1961,0.2764,0.183,3322.064,1682.0037,2.1961
20229,2554.75,3337.1121,1685.3109,2.2018,0.2729,0.1911,3337.1121,1685.3109,2.2018
20230,2554.875,3346.7932,1686.6967,2.2103,0.2676,0.1657,3346.7932,1686.6967,2.2103
20231,2555.0,3349.7319,1686.4991,2.2187,0.2624,0.0813,3349.7319,1686.4991,2.2187
20232,2555.125,3356.3757,1687.8434,2.2242,0.259,0.0397,3356.3757,1687.8434,2.2242
20233,2555.25,3366.4482,1692.6647,2.2259,0.2579,0.0643,3366.4482,1692.6647,2.2259
20234,2555.375,3375.3469,1698.7542,2.226,0.2578,0.1056,3375.3469,1698.7542,2.226
20235,2555.5,3378.4746,1707.5067,2.2261,0.2578,0.1091,3378.4746,1707.5067,2.2261
20236,2555.625,3373.2725,1717.6461,2.2264,0.2576,0.0775,3373.2725,1717.6461,2.2264
20237,2555.75,3363.0647,1724.8424,2.2275,0.2569,0.0277,3363.0647,1724.8424,2.2275
20238,2555.875,3353.5254,1720.2863,2.2303,0.2551,0.0,3353.5254,1720.2863,2.2303
20239,2556.0,3344.4932,1697.3694,2.235,0.2522,0.0,3344.4932,1697.3694,2.235
20240,2556.125,3336.0938,1650.9702,2.2393,0.2495,0.0,3336.0938,1650.9702,2.2393
20241,2556.25,3329.4543,1600.6982,2.2417,0.248,0.0,3329.4543,1600.6982,2.2417
20242,2556.375,3327.072,1605.0043,2.2421,0.2478,0.0,3327.072,1605.0043,2.2421
20243,2556.5,3343.3906,1655.2581,2.2411,0.2484,0.0,3343.3906,1655.2581,2.2411
20244,2556.625,3376.2605,1698.3553,2.2391,0.2497,0.0,3376.2605,1698.3553,2.2391
20245,2556.75,3383.9456,1700.0756,2.2364,0.2513,0.0,3383.9456,1700.0756,2.2364
20246,2556.875,3367.8779,1646.2903,2.2348,0.2524,0.011,3367.8779,1646.2903,2.2348
20247,2557.0,3352.2563,1586.3479,2.2352,0.2521,0.0404,3352.2563,1586.3479,2.2352
20248,2557.125,3349.6433,1563.8895,2.2371,0.2509,0.0491,3349.6433,1563.8895,2.2371
20249,2557.25,3349.7671,1582.3066,2.2391,0.2497,0.0199,3349.7671,1582.3066,2.2391
20250,2557.375,3357.7871,1582.1564,2.2396,0.2493,0.0,3357.7871,1582.1564,2.2396
20251,2557.5,3370.936,1556.2836,2.2391,0.2497,0.0,3370.936,1556.2836,2.2391
20252,2557.625,3390.7241,1585.0336,2.2398,0.2492,0.0,3390.7241,1585.0336,2.2398
20253,2557.75,3419.7642,1648.8304,2.2463,0.2452,0.0,3419.7642,1648.8304,2.2463
20254,2557.875,3471.2825,1705.061,2.2634,0.2346,0.0,3471.2825,1705.061,2.2634
20255,2558.0,3533.1155,1728.9639,2.2903,0.2177,0.0,3533.1155,1728.9639,2.2903
20256,2558.125,3551.8618,1734.1603,2.317,0.2011,0.0,3551.8618,1734.1603,2.317
20257,2558.25,3543.3904,1717.5306,2.3315,0.1921,0.0,3543.3904,1717.5306,2.3315
20258,2558.375,3517.1729,1682.9479,2.3293,0.1935,0.0,3517.1729,1682.9479,2.3293
20259,2558.5,3454.5459,1628.5565,2.3134,0.2034,0.0,3454.5459,1628.5565,2.3134
20260,2558.625,3364.0447,1543.3159,2.2905,0.2176,0.0,3364.0447,1543.3159,2.2905
20261,2558.75,3300.6125,1459.0471,2.2687,0.2312,0.0,3300.6125,1459.0471,2.2687
20262,2558.875,3266.4536,1432.1344,2.2524,0.2414,0.0,3266.4536,1432.1344,2.2524
20263,2559.0,3251.7986,1443.5806,2.2417,0.2481,0.0,3251.7986,1443.5806,2.2417
20264,2559.125,3243.7927,1456.1328,2.2345,0.2525,0.0,3243.7927,1456.1328,2.2345
20265,2559.25,3229.8137,1430.9742,2.2284,0.2563,0.0,3229.8137,1430.9742,2.2284
20266,2559.375,3212.7522,1383.4178,2.2223,0.2601,0.0264,3212.7522,1383.4178,2.2223
20267,2559.5,3208.1448,1359.004,2.2173,0.2632,0.0727,3208.1448,1359.004,2.2173
20268,2559.625,3202.8577,1350.4778,2.2141,0.2652,0.0835,3202.8577,1350.4778,2.2141
20269,2559.75,3177.7007,1346.8667,2.2122,0.2664,0.0868,3177.7007,1346.8667,2.2122
20270,2559.875,3152.1514,1339.5222,2.212,0.2666,0.1101,3152.1514,1339.5222,2.212
20271,2560.0,3155.2668,1326.4475,2.2139,0.2654,0.189,3155.2668,1326.4475,2.2139
20272,2560.125,3144.0093,1307.1823,2.2208,0.261,0.341,3144.0093,1307.1823,2.2208
20273,2560.25,3113.843,1290.8466,2.2357,0.2518,0.5307,3113.843,1290.8466,2.2357
20274,2560.375,3106.1304,1312.3502,2.2563,0.239,0.6088,3106.1304,1312.3502,2.2563
20275,2560.5,3153.3496,1390.1549,2.2801,0.2241,0.5911,3153.3496,1390.1549,2.2801
20276,2560.625,3248.6372,1495.3604,2.3046,0.2089,0.5657,3248.6372,1495.3604,2.3046
20277,2560.75,3339.3406,1582.3839,2.3309,0.1925,0.5668,3339.3406,1582.3839,2.3309
20278,2560.875,3388.8992,1628.2206,2.3713,0.1673,0.6143,3388.8992,1628.2206,2.3713
20279,2561.0,3416.1301,1629.3461,2.4267,0.1328,0.5983,3416.1301,1629.3461,2.4267
20280,2561.125,3454.8435,1589.3851,2.4735,0.1037,0.5097,3454.8435,1589.3851,2.4735
20281,2561.25,3406.136,1545.2496,2.4812,0.0989,0.4362,3406.136,1545.2496,2.4812
20282,2561.375,3243.5918,1516.4604,2.4418,0.1234,0.4597,3243.5918,1516.4604,2.4418
20283,2561.5,3165.1541,1502.6832,2.3835,0.1597,0.5635,3165.1541,1502.6832,2.3835
20284,2561.625,3136.6125,1501.7494,2.3406,0.1865,0.6227,3136.6125,1501.7494,2.3406
20285,2561.75,3139.5249,1522.8835,2.3244,0.1966,0.5668,3139.5249,1522.8835,2.3244
20286,2561.875,3162.8403,1564.2952,2.3298,0.1932,0.5262,3162.8403,1564.2952,2.3298
20287,2562.0,3195.6208,1630.8763,2.3496,0.1808,0.5765,3195.6208,1630.8763,2.3496
20288,2562.125,3288.9219,1736.9153,2.3785,0.1629,0.7031,3288.9219,1736.9153,2.3785
20289,2562.25,3494.0549,1881.6877,2.412,0.142,0.8349,3494.0549,1881.6877,2.412
20290,2562.375,3690.1479,2012.0381,2.4474,0.1199,0.883,3690.1479,2012.0381,2.4474
20291,2562.5,3845.1455,2085.3596,2.481,0.099,0.7731,3845.1455,2085.3596,2.481
20292,2562.625,3931.0547,2097.9761,2.5046,0.0843,0.5285,3931.0547,2097.9761,2.5046
20293,2562.75,3871.2571,2039.9421,2.5063,0.0833,0.2754,3871.2571,2039.9421,2.5063
20294,2562.875,3672.8101,1925.8862,2.478,0.1009,0.0822,3672.8101,1925.8862,2.478
20295,2563.0,3483.8918,1821.0154,2.432,0.1295,0.0825,3483.8918,1821.0154,2.432
20296,2563.125,3360.4971,1767.7048,2.3931,0.1537,0.367,3360.4971,1767.7048,2.3931
20297,2563.25,3302.4766,1728.9574,2.3774,0.1635,0.6438,3302.4766,1728.9574,2.3774
20298,2563.375,3283.396,1691.0492,2.3848,0.1589,0.6952,3283.396,1691.0492,2.3848
20299,2563.5,3284.6614,1659.8625,2.4012,0.1487,0.7615,3284.6614,1659.8625,2.4012
20300,2563.625,3303.5151,1643.5459,2.408,0.1445,0.7717,3303.5151,1643.5459,2.408
20301,2563.75,3310.5723,1634.6097,2.3975,0.151,0.682,3310.5723,1634.6097,2.3975
20302,2563.875,3282.4268,1623.007,2.3748,0.1651,0.6049,3282.4268,1623.007,2.3748
20303,2564.0,3232.7085,1610.3765,2.3477,0.182,0.5912,3232.7085,1610.3765,2.3477
20304,2564.125,3216.7024,1601.2673,2.3238,0.1969,0.5669,3216.7024,1601.2673,2.3238
20305,2564.25,3275.9761,1602.2452,2.3108,0.205,0.5401,3275.9761,1602.2452,2.3108
