TWT,DEPTH,VP,VS,RHO,NEAR,FAR,WELL,ID
2.58,2114.912341392281,2429.4158522836537,1018.3411442307691,2.2555824519230767,-2.8601761537831736e-07,-2.4258449017464546e-07,W155_5,Z00_Sw050_Por30
2.584,2119.8148713595515,2429.4158522836537,1018.3411442307691,2.2555824519230767,-3.693030773316378e-06,-3.132226615340648e-06,W155_5,Z00_Sw050_Por30
2.588,2124.8001251991545,2429.4158522836537,1018.3411442307691,2.2555824519230767,-3.4941686911542176e-05,-2.9635626791961293e-05,W155_5,Z00_Sw050_Por30
2.592,2129.3459271166366,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.00024031461331451397,-0.00020382170474118931,W155_5,Z00_Sw050_Por30
2.596,2133.970657201785,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.001186373772895243,-0.0010062173145304134,W155_5,Z00_Sw050_Por30
2.6,2138.736286191246,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.004114130209026208,-0.003489380113699072,W155_5,Z00_Sw050_Por30
2.604,2143.5234121981985,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.009601250328200993,-0.008143255137712586,W155_5,Z00_Sw050_Por30
2.608,2148.4835547065795,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.013501999530917151,-0.011451657158295929,W155_5,Z00_Sw050_Por30
2.612,2153.46435124128,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0064683086384673275,-0.005486065434394236,W155_5,Z00_Sw050_Por30
2.616,2158.6742173764947,2697.1333963888887,1174.451472361111,2.148201944444444,0.013469130119459417,0.011423779122146762,W155_5,Z00_Sw050_Por30
2.62,2163.7343057610415,2697.1333963888887,1174.451472361111,2.148201944444444,0.029455588627201493,0.02498261843233817,W155_5,Z00_Sw050_Por30
2.624,2168.2425113290215,2697.1333963888887,1174.451472361111,2.148201944444444,0.023465421585950316,0.019902086536284048,W155_5,Z00_Sw050_Por30
2.628,2173.906237261421,2697.1333963888887,1174.451472361111,2.148201944444444,0.0025354578248388657,0.0021504365840694967,W155_5,Z00_Sw050_Por30
2.632,2179.6992312619195,2697.1333963888887,1174.451472361111,2.148201944444444,-0.011873455562937717,-0.010070415280320206,W155_5,Z00_Sw050_Por30
2.636,2185.31904662607,2697.1333963888887,1174.451472361111,2.148201944444444,-0.012289822818845872,-0.010423555202720779,W155_5,Z00_Sw050_Por30
2.64,2190.9396441526546,2697.1333963888887,1174.451472361111,2.148201944444444,-0.00663202354649407,-0.005624919460727983,W155_5,Z00_Sw050_Por30
2.644,2196.7416995219774,2697.1333963888887,1174.451472361111,2.148201944444444,-0.0023134660207203297,-0.0019621552834446563,W155_5,Z00_Sw050_Por30
2.648,2202.047056621926,2697.1333963888887,1174.451472361111,2.148201944444444,-0.0005571337190124588,-0.00047253033351451123,W155_5,Z00_Sw050_Por30
2.652,2207.3000863207308,2697.1333963888887,1174.451472361111,2.148201944444444,-9.542416318950283e-05,-8.093355350525928e-05,W155_5,Z00_Sw050_Por30
2.656,2212.902328983384,2697.1333963888887,1174.451472361111,2.148201944444444,-1.1814825195716885e-05,-1.002068821115978e-05,W155_5,Z00_Sw050_Por30
2.66,2218.4659747271626,2697.1333963888887,1174.451472361111,2.148201944444444,-1.068065553953931e-06,-9.058747571764294e-07,W155_5,Z00_Sw050_Por30
2.664,2223.8308556801508,2697.1333963888887,1174.451472361111,2.148201944444444,-7.096368679939614e-08,-6.018751593455093e-08,W155_5,Z00_Sw050_Por30
2.668,2229.8176726161096,2697.1333963888887,1174.451472361111,2.148201944444444,-3.4813338010193582e-09,-2.952676827722631e-09,W155_5,Z00_Sw050_Por30
2.672,2234.9714987224233,2697.1333963888887,1174.451472361111,2.148201944444444,-1.2652798277183495e-10,-1.0731411124078188e-10,W155_5,Z00_Sw050_Por30
2.676,2240.2660731688734,2697.1333963888887,1174.451472361111,2.148201944444444,-3.4155319409577337e-12,-2.896867290766389e-12,W155_5,Z00_Sw050_Por30
2.68,2245.8935731597676,2697.1333963888887,1174.451472361111,2.148201944444444,-6.861369435097009e-14,-5.819438093389139e-14,W155_5,Z00_Sw050_Por30
2.684,2251.1990907424297,2697.1333963888887,1174.451472361111,2.148201944444444,-1.0273424305770283e-15,-8.713356323409247e-16,W155_5,Z00_Sw050_Por30
2.688,2257.4089114069934,2697.1333963888887,1174.451472361111,2.148201944444444,-1.1479199008632815e-17,-9.736028445098317e-18,W155_5,Z00_Sw050_Por30
2.692,2263.414000166718,2697.1333963888887,1174.451472361111,2.148201944444444,-9.58166537800007e-20,-8.126644254661547e-20,W155_5,Z00_Sw050_Por30
2.696,2269.745747844646,2697.1333963888887,1174.451472361111,2.148201944444444,-5.979552433233066e-22,-5.0715291663758425e-22,W155_5,Z00_Sw050_Por30
2.7,2275.8463345281207,2697.1333963888887,1174.451472361111,2.148201944444444,-2.7919042976765605e-24,-2.3679404493056736e-24,W155_5,Z00_Sw050_Por30
2.704,2282.302013836455,2697.1333963888887,1174.451472361111,2.148201944444444,-9.758777622429954e-27,-8.276861168615888e-27,W155_5,Z00_Sw050_Por30
2.708,2288.7861399616513,2697.1333963888887,1174.451472361111,2.148201944444444,-2.554903144121007e-29,-2.166929039815979e-29,W155_5,Z00_Sw050_Por30
2.712,2295.1808431302593,2697.1333963888887,1174.451472361111,2.148201944444444,-5.012194649127068e-32,-4.251069228747756e-32,W155_5,Z00_Sw050_Por30
2.716,2301.4474877962884,2697.1333963888887,1174.451472361111,2.148201944444444,-7.370907667576303e-35,-6.251600539702053e-35,W155_5,Z00_Sw050_Por30
2.72,2307.746941678408,2697.1333963888887,1174.451472361111,2.148201944444444,-8.128262105636627e-38,-6.893947130821476e-38,W155_5,Z00_Sw050_Por30
2.724,2314.247831517939,2697.1333963888887,1174.451472361111,2.148201944444444,-6.723334372230589e-41,-5.702364306491837e-41,W155_5,Z00_Sw050_Por30
2.728,2320.865173242822,2697.1333963888887,1174.451472361111,2.148201944444444,-4.172475666246021e-44,-3.538865537787213e-44,W155_5,Z00_Sw050_Por30
2.732,2327.130650260908,2697.1333963888887,1174.451472361111,2.148201944444444,-1.9432302049855775e-47,-1.6481415242375112e-47,W155_5,Z00_Sw050_Por30
2.736,2333.387430681925,2697.1333963888887,1174.451472361111,2.148201944444444,-6.793045711511798e-51,-5.761489649791253e-51,W155_5,Z00_Sw050_Por30
2.74,2339.835546781259,2697.1333963888887,1174.451472361111,2.148201944444444,-1.7827643258323993e-54,-1.5120431464039932e-54,W155_5,Z00_Sw050_Por30
2.744,2346.0629271758166,2697.1333963888887,1174.451472361111,2.148201944444444,-3.5130450857225365e-58,-2.979572604132516e-58,W155_5,Z00_Sw050_Por30
2.748,2352.240678660544,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7520000000000002,2358.343877931682,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7560000000000002,2364.4692218172067,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7600000000000002,2370.6275000523383,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7640000000000002,2376.83514917486,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7680000000000002,2382.997722891456,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7720000000000002,2389.2061770203836,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7760000000000002,2395.1801288812967,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7800000000000002,2401.4797231209204,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7840000000000003,2407.9172062294792,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7880000000000003,2414.5709275076524,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7920000000000003,2421.3231136541517,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.7960000000000003,2427.9617405718745,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.8000000000000003,2434.6530029472638,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.8040000000000003,2441.134583475985,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.8080000000000003,2447.8832293758737,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.8120000000000003,2454.127936937657,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.816,2460.574095742971,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.82,2466.402026618473,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por30
2.568,2100.8228156485065,2429.4158522836537,1018.3411442307691,2.2555824519230767,-2.15730040479581e-11,-1.8297041535666925e-11,W155_5,Z00_Sw050_Por20
2.572,2105.563678603554,2429.4158522836537,1018.3411442307691,2.2555824519230767,-6.889283890997474e-10,-5.843113607375086e-10,W155_5,Z00_Sw050_Por20
2.576,2110.18373978967,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.632133254769474e-08,-1.3842861146214305e-08,W155_5,Z00_Sw050_Por20
2.58,2114.912341392281,2429.4158522836537,1018.3411442307691,2.2555824519230767,-2.8601761537831736e-07,-2.4258449017464546e-07,W155_5,Z00_Sw050_Por20
2.584,2119.8148713595515,2429.4158522836537,1018.3411442307691,2.2555824519230767,-3.693030773316378e-06,-3.132226615340648e-06,W155_5,Z00_Sw050_Por20
2.588,2124.8001251991545,2429.4158522836537,1018.3411442307691,2.2555824519230767,-3.4941686911542176e-05,-2.9635626791961293e-05,W155_5,Z00_Sw050_Por20
2.592,2129.3459271166366,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.00024031461331451397,-0.00020382170474118931,W155_5,Z00_Sw050_Por20
2.596,2133.970657201785,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.001186373772895243,-0.0010062173145304134,W155_5,Z00_Sw050_Por20
2.6,2138.736286191246,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.004114130209026208,-0.003489380113699072,W155_5,Z00_Sw050_Por20
2.604,2143.5234121981985,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.009601250328200993,-0.008143255137712586,W155_5,Z00_Sw050_Por20
2.608,2148.4835547065795,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.013501999530917151,-0.011451657158295929,W155_5,Z00_Sw050_Por20
2.612,2153.46435124128,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0064683086384673275,-0.005486065434394236,W155_5,Z00_Sw050_Por20
2.616,2158.6742173764947,2697.1333963888887,1174.451472361111,2.148201944444444,0.013469130119459417,0.011423779122146762,W155_5,Z00_Sw050_Por20
2.62,2163.7343057610415,2697.1333963888887,1174.451472361111,2.148201944444444,0.029455588627201493,0.02498261843233817,W155_5,Z00_Sw050_Por20
2.624,2168.2425113290215,2697.1333963888887,1174.451472361111,2.148201944444444,0.023465421585950316,0.019902086536284048,W155_5,Z00_Sw050_Por20
2.628,2173.906237261421,2697.1333963888887,1174.451472361111,2.148201944444444,0.0025354578248388657,0.0021504365840694967,W155_5,Z00_Sw050_Por20
2.632,2179.6992312619195,2697.1333963888887,1174.451472361111,2.148201944444444,-0.011873455562937717,-0.010070415280320206,W155_5,Z00_Sw050_Por20
2.636,2185.31904662607,2697.1333963888887,1174.451472361111,2.148201944444444,-0.012289822818845872,-0.010423555202720779,W155_5,Z00_Sw050_Por20
2.64,2190.9396441526546,2697.1333963888887,1174.451472361111,2.148201944444444,-0.00663202354649407,-0.005624919460727983,W155_5,Z00_Sw050_Por20
2.644,2196.7416995219774,2697.1333963888887,1174.451472361111,2.148201944444444,-0.0023134660207203297,-0.0019621552834446563,W155_5,Z00_Sw050_Por20
2.648,2202.047056621926,2697.1333963888887,1174.451472361111,2.148201944444444,-0.0005571337190124588,-0.00047253033351451123,W155_5,Z00_Sw050_Por20
2.652,2207.3000863207308,2697.1333963888887,1174.451472361111,2.148201944444444,-9.542416318950283e-05,-8.093355350525928e-05,W155_5,Z00_Sw050_Por20
2.656,2212.902328983384,2697.1333963888887,1174.451472361111,2.148201944444444,-1.1814825195716885e-05,-1.002068821115978e-05,W155_5,Z00_Sw050_Por20
2.66,2218.4659747271626,2697.1333963888887,1174.451472361111,2.148201944444444,-1.068065553953931e-06,-9.058747571764294e-07,W155_5,Z00_Sw050_Por20
2.664,2223.8308556801508,2697.1333963888887,1174.451472361111,2.148201944444444,-7.096368679939614e-08,-6.018751593455093e-08,W155_5,Z00_Sw050_Por20
2.668,2229.8176726161096,2697.1333963888887,1174.451472361111,2.148201944444444,-3.4813338010193582e-09,-2.952676827722631e-09,W155_5,Z00_Sw050_Por20
2.672,2234.9714987224233,2697.1333963888887,1174.451472361111,2.148201944444444,-1.2652798277183495e-10,-1.0731411124078188e-10,W155_5,Z00_Sw050_Por20
2.676,2240.2660731688734,2697.1333963888887,1174.451472361111,2.148201944444444,-3.4155319409577337e-12,-2.896867290766389e-12,W155_5,Z00_Sw050_Por20
2.68,2245.8935731597676,2697.1333963888887,1174.451472361111,2.148201944444444,-6.861369435097009e-14,-5.819438093389139e-14,W155_5,Z00_Sw050_Por20
2.684,2251.1990907424297,2697.1333963888887,1174.451472361111,2.148201944444444,-1.0273424305770283e-15,-8.713356323409247e-16,W155_5,Z00_Sw050_Por20
2.688,2257.4089114069934,2697.1333963888887,1174.451472361111,2.148201944444444,-1.1479199008632815e-17,-9.736028445098317e-18,W155_5,Z00_Sw050_Por20
2.692,2263.414000166718,2697.1333963888887,1174.451472361111,2.148201944444444,-9.58166537800007e-20,-8.126644254661547e-20,W155_5,Z00_Sw050_Por20
2.696,2269.745747844646,2697.1333963888887,1174.451472361111,2.148201944444444,-5.979552433233066e-22,-5.0715291663758425e-22,W155_5,Z00_Sw050_Por20
2.7,2275.8463345281207,2697.1333963888887,1174.451472361111,2.148201944444444,-2.7919042976765605e-24,-2.3679404493056736e-24,W155_5,Z00_Sw050_Por20
2.704,2282.302013836455,2697.1333963888887,1174.451472361111,2.148201944444444,-9.758777622429954e-27,-8.276861168615888e-27,W155_5,Z00_Sw050_Por20
2.708,2288.7861399616513,2697.1333963888887,1174.451472361111,2.148201944444444,-2.554903144121007e-29,-2.166929039815979e-29,W155_5,Z00_Sw050_Por20
2.712,2295.1808431302593,2697.1333963888887,1174.451472361111,2.148201944444444,-5.012194649127068e-32,-4.251069228747756e-32,W155_5,Z00_Sw050_Por20
2.716,2301.4474877962884,2697.1333963888887,1174.451472361111,2.148201944444444,-7.370907667576303e-35,-6.251600539702053e-35,W155_5,Z00_Sw050_Por20
2.72,2307.746941678408,2697.1333963888887,1174.451472361111,2.148201944444444,-8.128262105636627e-38,-6.893947130821476e-38,W155_5,Z00_Sw050_Por20
2.724,2314.247831517939,2697.1333963888887,1174.451472361111,2.148201944444444,-6.723334372230589e-41,-5.702364306491837e-41,W155_5,Z00_Sw050_Por20
2.728,2320.865173242822,2697.1333963888887,1174.451472361111,2.148201944444444,-4.172475666246021e-44,-3.538865537787213e-44,W155_5,Z00_Sw050_Por20
2.732,2327.130650260908,2697.1333963888887,1174.451472361111,2.148201944444444,-1.9432302049855775e-47,-1.6481415242375112e-47,W155_5,Z00_Sw050_Por20
2.736,2333.387430681925,2697.1333963888887,1174.451472361111,2.148201944444444,-6.793045711511798e-51,-5.761489649791253e-51,W155_5,Z00_Sw050_Por20
2.74,2339.835546781259,2697.1333963888887,1174.451472361111,2.148201944444444,-1.7827643258323993e-54,-1.5120431464039932e-54,W155_5,Z00_Sw050_Por20
2.744,2346.0629271758166,2697.1333963888887,1174.451472361111,2.148201944444444,-3.5130450857225365e-58,-2.979572604132516e-58,W155_5,Z00_Sw050_Por20
2.748,2352.240678660544,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7520000000000002,2358.343877931682,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7560000000000002,2364.4692218172067,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7600000000000002,2370.6275000523383,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7640000000000002,2376.83514917486,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7680000000000002,2382.997722891456,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7720000000000002,2389.2061770203836,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7760000000000002,2395.1801288812967,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7800000000000002,2401.4797231209204,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7840000000000003,2407.9172062294792,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7880000000000003,2414.5709275076524,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7920000000000003,2421.3231136541517,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.7960000000000003,2427.9617405718745,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.8000000000000003,2434.6530029472638,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.8040000000000003,2441.134583475985,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.8080000000000003,2447.8832293758737,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.8120000000000003,2454.127936937657,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.816,2460.574095742971,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.82,2466.402026618473,2697.1333963888887,1174.451472361111,2.148201944444444,0.0,0.0,W155_5,Z00_Sw050_Por20
2.568,2100.8228156485065,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.4060126285230904e-10,-1.053081211333167e-10,W155_5,Z20_Sw100_Por20
2.572,2105.563678603554,2429.4158522836537,1018.3411442307691,2.2555824519230767,-4.490058643987596e-09,-3.3629814807474163e-09,W155_5,Z20_Sw100_Por20
2.576,2110.18373978967,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.0637312005634913e-07,-7.96716687668167e-08,W155_5,Z20_Sw100_Por20
2.58,2114.912341392281,2429.4158522836537,1018.3411442307691,2.2555824519230767,-1.8640816368317622e-06,-1.396162040105471e-06,W155_5,Z20_Sw100_Por20
2.584,2119.8148713595515,2429.4158522836537,1018.3411442307691,2.2555824519230767,-2.4068249766212853e-05,-1.8026547676943025e-05,W155_5,Z20_Sw100_Por20
2.588,2124.8001251991545,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0002277077799453602,-0.00017054481529129765,W155_5,Z20_Sw100_Por20
2.592,2129.3459271166366,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.0015658130322630907,-0.0011726832700868662,W155_5,Z20_Sw100_Por20
2.596,2133.970657201785,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.007726310715802058,-0.0057857215417567495,W155_5,Z20_Sw100_Por20
2.6,2138.736286191246,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.02675463019354975,-0.020027114216019975,W155_5,Z20_Sw100_Por20
2.604,2143.5234121981985,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.06213283116676559,-0.046449694633478505,W155_5,Z20_Sw100_Por20
2.608,2148.4835547065795,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.08555143227521834,-0.06360218805484288,W155_5,Z20_Sw100_Por20
2.612,2153.46435124128,2429.4158522836537,1018.3411442307691,2.2555824519230767,-0.03231471007040708,-0.022319017590826856,W155_5,Z20_Sw100_Por20
2.616,2158.6742173764947,3336.8848274456523,1644.937183423913,2.3239516304347827,0.11591833996956928,0.09212807860136164,W155_5,Z20_Sw100_Por20
2.62,2163.7343057610415,3336.8848274456523,1644.937183423913,2.3239516304347827,0.24618576159454547,0.19443276782951316,W155_5,Z20_Sw100_Por20
2.624,2168.2425113290215,3336.8848274456523,1644.937183423913,2.3239516304347827,0.21307640111931087,0.1704225229133084,W155_5,Z20_Sw100_Por20
2.628,2173.906237261421,3188.715861681099,1525.8854543452308,2.283589092565541,0.024039173899956134,0.01883703323502732,W155_5,Z20_Sw100_Por20
2.632,2179.6992312619195,2745.8778975,1170.0712319444444,2.162956111111111,-0.16694876757071553,-0.141896540571097,W155_5,Z20_Sw100_Por20
2.636,2185.31904662607,2745.8778975,1170.0712319444444,2.162956111111111,-0.2233254281010672,-0.19335720603122927,W155_5,Z20_Sw100_Por20
2.64,2190.9396441526546,2745.8778975,1170.0712319444444,2.162956111111111,-0.13655374517492627,-0.11881167566292017,W155_5,Z20_Sw100_Por20
2.644,2196.7416995219774,2745.8778975,1170.0712319444444,2.162956111111111,-0.009547496543655476,-0.005743062791936348,W155_5,Z20_Sw100_Por20
2.648,2202.047056621926,2745.8778975,1170.0712319444444,2.162956111111111,0.057742270247761504,0.05450931825076345,W155_5,Z20_Sw100_Por20
2.652,2207.3000863207308,2745.8778975,1170.0712319444444,2.162956111111111,0.0550768722745629,0.05130667112612253,W155_5,Z20_Sw100_Por20
2.656,2212.902328983384,2745.8778975,1170.0712319444444,2.162956111111111,0.028353429775099633,0.026329512034034157,W155_5,Z20_Sw100_Por20
2.66,2218.4659747271626,2745.8778975,1170.0712319444444,2.162956111111111,0.009589295993738412,0.00889320736957247,W155_5,Z20_Sw100_Por20
2.664,2223.8308556801508,2745.8778975,1170.0712319444444,2.162956111111111,0.0022607224865828497,0.0020950969844712895,W155_5,Z20_Sw100_Por20
2.668,2229.8176726161096,2745.8778975,1170.0712319444444,2.162956111111111,0.00038144423342016556,0.00035333255446604365,W155_5,Z20_Sw100_Por20
2.672,2234.9714987224233,2745.8778975,1170.0712319444444,2.162956111111111,4.67225751016813e-05,4.326502771398437e-05,W155_5,Z20_Sw100_Por20
2.676,2240.2660731688734,2745.8778975,1170.0712319444444,2.162956111111111,4.190899882539413e-06,3.879850350010615e-06,W155_5,Z20_Sw100_Por20
2.68,2245.8935731597676,2745.8778975,1170.0712319444444,2.162956111111111,2.76864252494166e-07,2.562710834316862e-07,W155_5,Z20_Sw100_Por20
2.684,2251.1990907424297,2745.8778975,1170.0712319444444,2.162956111111111,1.3525518426584283e-08,1.2517897506049511e-08,W155_5,Z20_Sw100_Por20
2.688,2257.4089114069934,2745.8778975,1170.0712319444444,2.162956111111111,4.90060093117679e-10,4.5350900280736974e-10,W155_5,Z20_Sw100_Por20
2.692,2263.414000166718,2745.8778975,1170.0712319444444,2.162956111111111,1.3198502710657318e-11,1.2213239791197877e-11,W155_5,Z20_Sw100_Por20
2.696,2269.745747844646,2745.8778975,1170.0712319444444,2.162956111111111,2.6468993282824285e-13,2.449182033152307e-13,W155_5,Z20_Sw100_Por20
2.7,2275.8463345281207,2745.8778975,1170.0712319444444,2.162956111111111,3.95814508907172e-15,3.662338943952847e-15,W155_5,Z20_Sw100_Por20
2.704,2282.302013836455,2745.8778975,1170.0712319444444,2.162956111111111,4.418534960793521e-17,4.0882042189174407e-17,W155_5,Z20_Sw100_Por20
2.708,2288.7861399616513,2745.8778975,1170.0712319444444,2.162956111111111,3.6855483156851775e-19,3.4099423461808963e-19,W155_5,Z20_Sw100_Por20
2.712,2295.1808431302593,2745.8778975,1170.0712319444444,2.162956111111111,2.298802397149303e-21,2.1268632985853162e-21,W155_5,Z20_Sw100_Por20
2.716,2301.4474877962884,2745.8778975,1170.0712319444444,2.162956111111111,1.0729093265720616e-23,9.926490466346665e-24,W155_5,Z20_Sw100_Por20
2.72,2307.746941678408,2745.8778975,1170.0712319444444,2.162956111111111,3.749129547721561e-26,3.468640152876993e-26,W155_5,Z20_Sw100_Por20
2.724,2314.247831517939,2745.8778975,1170.0712319444444,2.162956111111111,9.813277795981438e-29,9.079040785450766e-29,W155_5,Z20_Sw100_Por20
2.728,2320.865173242822,2745.8778975,1170.0712319444444,2.162956111111111,1.9248468561036466e-31,1.7808193468794843e-31,W155_5,Z20_Sw100_Por20
2.732,2327.130650260908,2745.8778975,1170.0712319444444,2.162956111111111,2.8303213555759596e-34,2.6185314252976387e-34,W155_5,Z20_Sw100_Por20
2.736,2333.387430681925,2745.8778975,1170.0712319444444,2.162956111111111,3.1208464942980446e-37,2.8873087014054904e-37,W155_5,Z20_Sw100_Por20
2.74,2339.835546781259,2745.8778975,1170.0712319444444,2.162956111111111,2.581245928507279e-40,2.388082215153402e-40,W155_5,Z20_Sw100_Por20
2.744,2346.0629271758166,2745.8778975,1170.0712319444444,2.162956111111111,1.6018283131493027e-43,1.4819555065104656e-43,W155_5,Z20_Sw100_Por20
2.748,2352.240678660544,2745.8778975,1170.0712319444444,2.162956111111111,7.459840037946205e-47,6.901574739495084e-47,W155_5,Z20_Sw100_Por20
2.7520000000000002,2358.343877931682,2745.8778975,1170.0712319444444,2.162956111111111,2.6076970036558423e-50,2.4125449817449785e-50,W155_5,Z20_Sw100_Por20
2.7560000000000002,2364.4692218172067,2745.8778975,1170.0712319444444,2.162956111111111,6.843480235638722e-54,6.331330971185247e-54,W155_5,Z20_Sw100_Por20
2.7600000000000002,2370.6275000523383,2745.8778975,1170.0712319444444,2.162956111111111,1.3484602443323675e-57,1.2475422617840284e-57,W155_5,Z20_Sw100_Por20
2.7640000000000002,2376.83514917486,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7680000000000002,2382.997722891456,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7720000000000002,2389.2061770203836,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7760000000000002,2395.1801288812967,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7800000000000002,2401.4797231209204,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7840000000000003,2407.9172062294792,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7880000000000003,2414.5709275076524,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7920000000000003,2421.3231136541517,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.7960000000000003,2427.9617405718745,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
2.8000000000000003,2434.6530029472638,2745.8778975,1170.0712319444444,2.162956111111111,0.0,0.0,W155_5,Z20_Sw100_Por20
